,text,Subjectivity,Polarity,Analysis
15731,trumpisalaughingstock pfizer right down the roadin newyork with covidvaccine trumpf doesnt know squat smh… httpstcoghee3bwoj0,0.06507936507936506,0.06507936507936506,Positive
15732,mailonline does give men boner well pfizervaccine covidvaccine,0.0,0.0,Neutral
15733,people usually this when they expect that the value their company currently its highest and that… httpstco5oxonufonc,-0.125,-0.125,Negative
15734,these people who refuse the covid19 vaccine are exactly the sort people this global cull trying wipe out irony covidvaccine,0.125,0.125,Positive
15735,realdonaldtrump great job the covidvaccine watching now all your trumpsupporters marchfortrump still… httpstcodl7jd4ftn4,0.8,0.8,Positive
15736,realdonaldtrump potus presssec whitehouse the very fact that the trump admin had nothing with the pfizer… httpstcoyidkqjonxd,0.2,0.2,Positive
15737,realdonaldtrump new yorkers can wait for the covid19 vaccine what can’t wait for the day get see you… httpstcoywap3w11b6,0.13636363636363635,0.13636363636363635,Positive
15738,magamarchdc maga2020landslidevictory covidvaccine trumpisalaughingstock trumpispathetic trump supporters marc… httpstcong4c1zqpne,0.0,0.0,Neutral
15739,eii akufo addo all this debt and yet you have nothing show for this not acceptable quickone sarkodi… httpstco5lh35nobr2,0.0,0.0,Neutral
15740,realdonaldtrump potus presssec whitehouse donald trump once again trying take credit for someone elses… httpstco286tqlc2gt,0.0,0.0,Neutral
15741,grim prediction about brexit’s potential effect the import covidvaccine well done johnson we’ll fine… httpstcoi4qffetlpe,-0.5,-0.5,Negative
15742,mea press release 15th east asia summit indopacific covidvaccine httpstco51uuiq19di,0.0,0.0,Neutral
15743,great job today residents with their virtual hour continuing education program catchup covid19 for… httpstcojeckgllcb5,0.8,0.8,Positive
15744,diwali festival lights new hope this week heard updates new progress covidvaccine raising… httpstcoun53hnupgq,0.13636363636363635,0.13636363636363635,Positive
15745,the scramble comes amid news from pfizer that their vaccine requires storage temperatures minus degrees fa… httpstcojvgbycxd4i,-0.1,-0.1,Negative
15746,pfizer and media lie about covid vaccine pfizer’s announcement that their covid vaccine “90 effective” only ap… httpstcoowdaweuy0o,0.3,0.3,Positive
15747,liverpool covid military tests covidvaccine httpstcos6edvujojj,-0.1,-0.1,Negative
15748,how nice that white house flack judd deere pays tribute the fact that trump often dozes off during his covid bri… httpstcojv0lqiaklo,0.3,0.3,Positive
15749,think anyone with critical brain this sounds pretty insane well versed the media are medicine th… httpstcobdgor71oay,-0.25,-0.25,Negative
15750,wearamask wearamasksavealife coronavirus covidvaccine covidiots covid health oregon newyork quarantine… httpstcor7xazg0hwm,0.0,0.0,Neutral
15751,1fauci showed breakthrough pfizer covidvaccine results biden before trumpazar confirms—“when news 1st brok… httpstcovdzheyafye,0.0,0.0,Neutral
15752,let’s remember that phase iii vaccine clinical trials also measure safety amp identity common side effects althoug… httpstcohfbmiod8mh,-0.3,-0.3,Negative
15753,realdonaldtrump nygovcuomo just reminder fact regarding the pfizer vaccine pfizer developed and manufac… httpstcohnfojumldw,0.1,0.1,Positive
15754,sue36650435 piepony1 lbilderberg hope the relatives being barred from seeing their loved ones care homes ca… httpstco2ghduclag1,0.7,0.7,Positive
15755,question time you think that young people are being unfairly blamed for the spread covid19 covid19… httpstcop74r1sfb3v,-0.2,-0.2,Negative
15756,our president amp ceo thomas madden has been interviewed multiple times this week about our work the develop… httpstcofxttyzo8j5,0.0,0.0,Neutral
15757,since realdonaldtrump has made point calling covid virus the “china virus” should now calling th… httpstcon86xklxvcw,0.0,0.0,Neutral
15758,relating covid19 know suicides due cannot take any more several infections this lesse… httpstco3gn7ncnrac,0.125,0.125,Positive
15759,brilliant and dogged scientist our interview with the woman whose breakthrough enabled the first ever mrna… httpstcoaznsetk93w,0.575,0.575,Positive
15760,this elderly couple was reunited after covid19 kept them apart cheddar victoryabro dahlconsult… httpstcoehhx2molbz,0.0,0.0,Neutral
15761,joncoopertweets recorded this original song during the coronavirus pandemic isolated recorded this song live… httpstcoy9bx87qddx,0.375,0.375,Positive
15762,happydiwali deepavali blast the caronavirus covid19 waiting covidvaccine covid19 who… httpstcozvcs03oxag,0.0,0.0,Neutral
15763,apiapplied can succeed with support local biotechnology companies incubators and authorities are positi… httpstcoktfh3g1y1p,0.0,0.0,Neutral
15764,realdonaldtrump nygovcuomo not the trump administration that produced vaccine the many great compa… httpstcojq7obwm8z5,0.65,0.65,Positive
15765,covid pfizer vaccine could prove awkward for the male population wearing swimming trunks next summer the seaside covidvaccine,-0.19999999999999998,-0.19999999999999998,Negative
15766,realdonaldtrump this not your workit science which you deny amp mock luckily you will out when it’s re… httpstcodf2mgm7qzg,0.3333333333333333,0.3333333333333333,Positive
15767,realdonaldtrump amazing achievement 🇺🇸 covidvaccine great job presidenttrump pzifer amp all people that worked httpstcofwl9576s6b,0.7000000000000001,0.7000000000000001,Positive
15768,twitter the attached tweet lying about the development covidvaccine and needs labeled httpstcorknzu5gtip,0.0,0.0,Neutral
15769,really should read this remain realistic about covidvaccine httpstcocvxgxwkadh,0.18333333333333335,0.18333333333333335,Positive
15770,more covidvaccine httpstcoddatpcqgvv,0.5,0.5,Positive
15771,has donaldtrump been appointed chief scientist pfizer must have missed that his talents have bounda… httpstcoodeikcksgm,0.0,0.0,Neutral
15772,realdonaldtrump nygovcuomo scientists are working many vaccines financed money coming from different countries… httpstcodkhbveycqy,0.25,0.25,Positive
15773,the article full covidvaccine will take number tweets but its paywalled last free one and its im… httpstcovunq8jhqby,0.25,0.25,Positive
15774,donating this carcass science covidvaccine httpstcoecuxmqumox,0.0,0.0,Neutral
15775,realdonaldtrump nygovcuomo liar pfizer accepted german not funds develop test and manufacture their vacc… httpstcoakqvcjyhmu,0.0,0.0,Neutral
15776,check out melisa gilberts video tiktok covidvaccine httpstcoaww0yovnfr,0.0,0.0,Neutral
15777,beschlossdc recorded this original song during the coronavirus pandemic isolated recorded this song live on… httpstcobvyph9mmyn,0.2556818181818182,0.2556818181818182,Positive
15778,usatoday recorded this original song during the coronavirus pandemic isolated recorded this song live lea… httpstcouvv4ve1qt2,0.2556818181818182,0.2556818181818182,Positive
15779,apparently albert bourla the ceo pfizer covidvaccine greek jew from thessaloniki israel hoping buy… httpstcomejgtdqwoe,0.025,0.025,Positive
15780,this has always been about saving lives covidvaccine miafarrow httpstco46jfrgkdxs,0.0,0.0,Neutral
15781,thedailyshow recorded this original song during the coronavirus pandemic isolated recorded this song live on… httpstcodiksqdsiar,0.2556818181818182,0.2556818181818182,Positive
15782,cbsnews recorded this original song during the coronavirus pandemic isolated recorded this song live lead… httpstcop1dt0cjpj4,0.2556818181818182,0.2556818181818182,Positive
15783,people stop getting tested for covid you are giving the enemy amunition covid19 covidvaccine masks,0.0,0.0,Neutral
15784,time recorded this original song during the coronavirus pandemic isolated recorded this song live lead gu… httpstcohqc33ejstd,0.2556818181818182,0.2556818181818182,Positive
15785,immigration integration partnerships globalization science and trust needed this story many ways… httpstcoqto502zgot,0.5,0.5,Positive
15786,wonder who else will happily take the covidvaccine for myself rather take chances like with every ot… httpstco69srrygphb,0.8,0.8,Positive
15787,loriresists way this primary care physician getting vaccine that has not been properly vetted safety httpstcorobjgj92zc,0.2,0.2,Positive
15788,trust the words coming out realdonaldtrump mouth and the pfizer covid task force the same way trust… httpstcosiasfevzmf,0.0,0.0,Neutral
15789,was expecting such kind fuing things about its not suprised anyway elonmusk… httpstcot1ifn614t7,0.3,0.3,Positive
15790,the most important thing remember that this covidvaccine information actually doesnt change our lives… httpstcosefscjx2fd,0.3,0.3,Positive
15791,realdonaldtrump correct wrong but didnt pfizer produce this great and safe vacine projectlincoln… httpstco6gxiry47c4,0.26666666666666666,0.26666666666666666,Positive
15792,joebiden you realize vaccine soon released right actions speak louder than your stumbling words… httpstconcnci6x6wj,0.2857142857142857,0.2857142857142857,Positive
15793,realdonaldtrump nygovcuomo falsepresident you had nothing with the covidvaccine zero zipnothing donaldtrump delusional,0.0,0.0,Neutral
15794,celebrating thanksgiving counting our blessingsbeing thankful during covid httpstcolp1pga4mfn covidvaccine… httpstcotwjat40j96,0.0,0.0,Neutral
15795,those people just make less antibodies begin with the theory the less symptoms you show the less ant… httpstcoil1r5mx9qr,-0.16666666666666666,-0.16666666666666666,Negative
15796,you know makes sense covidvaccine lockdown covidiots httpstcovmk7qgzgr7,0.0,0.0,Neutral
15797,the real unelected bureaucrat has caused much damage our country telling afraid mythical unelect… httpstcoaag5yfn1nm,-0.06666666666666665,-0.06666666666666665,Negative
15798,you are thinking taking the vaccine read this they mhra need system detect the expected high vol… httpstco5ygzf9uybr,0.03,0.03,Positive
15799,thoughts are this the very first batch the covid vaccine going the untainted version once the httpstcouoxovzxn3y,0.325,0.325,Positive
15800,presidenttrump covidvaccine should approved coming weeks httpstcoskdgkppras pfe bntx mrna azn… httpstco1gc3xuhe15,0.0,0.0,Neutral
15801,musthear arturo casadevall johnshopkins amp nigel paneth michiganstateu both leading covidvaccine… httpstcof8oymjccyu,0.0,0.0,Neutral
15802,nielsockelmann veuvek dw2essex beowulfschaefer roblev0 triplegggx resiguru macpaddy54 susan04071… httpstcoy2wloatkr5,0.0,0.0,Neutral
15803,georgia will have elections jan please vote your conscience for the sake rrsplutiin covidvaccine… httpstcokykw0jrcxz,0.0,0.0,Neutral
15804,will you get the vaccine covid19 coronavirus covidvaccine,0.0,0.0,Neutral
15805,can anyone help refusing put shielding list until neurological disorder formally diagnosed httpstcorcjkcz14ln,0.0,0.0,Neutral
15806,prime minister slams antivax ‘nonsense’ tells brits get the covid19 jab when it’s their turn… httpstco9v0ptduuqo,0.0,0.0,Neutral
15807,jsblokland please people too many nos will reduce big pharma profits must made mandatory covidvaccine,0.25,0.25,Positive
15808,gsk admit guilt bigpharma vaccines covidiots covidvaccine covid19 guilty httpstcoyasjkekpke,-0.5,-0.5,Negative
15809,will the government allow planning revenue covid19 covidvaccine httpstcop50y9emiog,0.0,0.0,Neutral
15810,not many people are aware this fact but the most talked about covid vaccine pfizer actually developed… httpstcoppzeez0g0a,0.125,0.125,Positive
15811,the scorpionewmoon comes with unprecedented surges covid19 but also with promise covidvaccine the… httpstcoikaqcfj81m,0.6,0.6,Positive
15812,legalise the vaccination children young without parental consent schools health care providers… httpstcog6vskwe8wf,0.1,0.1,Positive
15813,vincentcrypt46 dont think need vaccine shot for virus that has survival rate covidvaccine,0.0,0.0,Neutral
15814,they want lock you down and hurt you diamondandsilk httpstcoty3rzg5x0t lockdown covid1984 tyranny… httpstcoiolm4senqy,-0.15555555555555559,-0.15555555555555559,Negative
15815,covidvaccine “riddle this batman” how can they find vaccine for covid monthsand after year… httpstcopzz0euvbsj,0.0,0.0,Neutral
15816,not the covidvaccine but its worth try httpstcozqvfxca8ii,0.3,0.3,Positive
15817,covidvaccine don’t fooled the talk military forcing people have listen this you want th… httpstcohxznbi5mn5,-0.1,-0.1,Negative
15818,the bible james you want what you dont have you scheme amp kill get you fight amp wage war take… httpstco8aptixvxcg,0.0,0.0,Neutral
